time,ecu,signal,value,fault
2026-03-17T16:57:41.468263,0x300,accel_pedal,32.57,OK
2026-03-17T16:57:41.480899,0x100,wheel_speed,58.79,OK
2026-03-17T16:57:41.480960,0x200,brake_pressure,-0.72,OUT_OF_RANGE
2026-03-17T16:57:41.481087,0x300,accel_pedal,32.35,OK
2026-03-17T16:57:41.493482,0x100,wheel_speed,61.45,OK
2026-03-17T16:57:41.493523,0x200,brake_pressure,-0.26,OUT_OF_RANGE
2026-03-17T16:57:41.493620,0x300,accel_pedal,27.11,OK
2026-03-17T16:57:41.506353,0x100,wheel_speed,59.3,OK
2026-03-17T16:57:41.506409,0x200,brake_pressure,0.91,OK
2026-03-17T16:57:41.506419,0x300,accel_pedal,31.84,OK
2026-03-17T16:57:41.518042,0x100,wheel_speed,58.59,OK
2026-03-17T16:57:41.518105,0x200,brake_pressure,-1.42,OUT_OF_RANGE
2026-03-17T16:57:41.518251,0x300,accel_pedal,29.9,OK
2026-03-17T16:57:41.531060,0x100,wheel_speed,64.53,OK
2026-03-17T16:57:41.531119,0x200,brake_pressure,1.84,OK
2026-03-17T16:57:41.531141,0x300,accel_pedal,27.41,OK
2026-03-17T16:57:41.543540,0x100,wheel_speed,56.03,OK
2026-03-17T16:57:41.543607,0x200,brake_pressure,-1.72,OUT_OF_RANGE
2026-03-17T16:57:41.543730,0x300,accel_pedal,31.44,OK
2026-03-17T16:57:41.556434,0x100,wheel_speed,56.09,OK
2026-03-17T16:57:41.556492,0x200,brake_pressure,1.9,OK
2026-03-17T16:57:41.556513,0x300,accel_pedal,31.72,OK
2026-03-17T16:57:41.569233,0x100,wheel_speed,64.59,OK
2026-03-17T16:57:41.569284,0x200,brake_pressure,0.39,OK
2026-03-17T16:57:41.569302,0x300,accel_pedal,27.87,OK
2026-03-17T16:57:41.581911,0x100,wheel_speed,59.52,OK
2026-03-17T16:57:41.581947,0x200,brake_pressure,1.15,OK
2026-03-17T16:57:41.581958,0x300,accel_pedal,28.97,OK
2026-03-17T16:57:41.594610,0x100,wheel_speed,60.38,OK
2026-03-17T16:57:41.594644,0x200,brake_pressure,0.52,OK
2026-03-17T16:57:41.594658,0x300,accel_pedal,29.56,OK
2026-03-17T16:57:41.607487,0x100,wheel_speed,59.5,OK
2026-03-17T16:57:41.607533,0x200,brake_pressure,-1.94,OUT_OF_RANGE
2026-03-17T16:57:41.607684,0x300,accel_pedal,27.94,OK
2026-03-17T16:57:41.620312,0x100,wheel_speed,62.91,OK
2026-03-17T16:57:41.620368,0x200,brake_pressure,-0.72,OUT_OF_RANGE
2026-03-17T16:57:41.620490,0x300,accel_pedal,31.29,OK
2026-03-17T16:57:41.633112,0x100,wheel_speed,62.22,OK
2026-03-17T16:57:41.633159,0x200,brake_pressure,-1.43,OUT_OF_RANGE
2026-03-17T16:57:41.633276,0x300,accel_pedal,28.57,OK
2026-03-17T16:57:41.643434,0x100,wheel_speed,61.77,OK
2026-03-17T16:57:41.643479,0x200,brake_pressure,0.0,OK
2026-03-17T16:57:41.643500,0x300,accel_pedal,27.45,OK
2026-03-17T16:57:41.656295,0x100,wheel_speed,62.13,OK
2026-03-17T16:57:41.656360,0x200,brake_pressure,1.44,OK
2026-03-17T16:57:41.656372,0x300,accel_pedal,32.14,OK
2026-03-17T16:57:41.669163,0x100,wheel_speed,61.88,OK
2026-03-17T16:57:41.669227,0x200,brake_pressure,0.05,OK
2026-03-17T16:57:41.669248,0x300,accel_pedal,32.67,OK
2026-03-17T16:57:41.682022,0x100,wheel_speed,62.05,OK
2026-03-17T16:57:41.682081,0x200,brake_pressure,-0.73,OUT_OF_RANGE
2026-03-17T16:57:41.682246,0x300,accel_pedal,29.06,OK
2026-03-17T16:57:41.693949,0x100,wheel_speed,58.49,OK
2026-03-17T16:57:41.693994,0x200,brake_pressure,1.48,OK
2026-03-17T16:57:41.694015,0x300,accel_pedal,28.47,OK
2026-03-17T16:57:41.706656,0x100,wheel_speed,55.32,OK
2026-03-17T16:57:41.706702,0x200,brake_pressure,-0.32,OUT_OF_RANGE
2026-03-17T16:57:41.706834,0x300,accel_pedal,29.85,OK
2026-03-17T16:57:41.719000,0x100,wheel_speed,63.02,OK
2026-03-17T16:57:41.719046,0x200,brake_pressure,0.0,OK
2026-03-17T16:57:41.719066,0x300,accel_pedal,30.69,OK
2026-03-17T16:57:41.731838,0x100,wheel_speed,62.88,OK
2026-03-17T16:57:41.731892,0x200,brake_pressure,-1.33,OUT_OF_RANGE
2026-03-17T16:57:41.732101,0x300,accel_pedal,32.55,OK
2026-03-17T16:57:41.744637,0x100,wheel_speed,64.69,OK
2026-03-17T16:57:41.744686,0x200,brake_pressure,0.56,OK
2026-03-17T16:57:41.744708,0x300,accel_pedal,31.14,OK
2026-03-17T16:57:41.757427,0x100,wheel_speed,64.15,OK
2026-03-17T16:57:41.757469,0x200,brake_pressure,-0.74,OUT_OF_RANGE
2026-03-17T16:57:41.757619,0x300,accel_pedal,27.45,OK
2026-03-17T16:57:41.768988,0x100,wheel_speed,64.39,OK
2026-03-17T16:57:41.769036,0x200,brake_pressure,0.33,OK
2026-03-17T16:57:41.769057,0x300,accel_pedal,30.44,OK
2026-03-17T16:57:41.781777,0x100,wheel_speed,64.35,OK
2026-03-17T16:57:41.781843,0x200,brake_pressure,1.82,OK
2026-03-17T16:57:41.781854,0x300,accel_pedal,28.05,OK
2026-03-17T16:57:41.792149,0x100,wheel_speed,59.04,OK
2026-03-17T16:57:41.792195,0x200,brake_pressure,-1.32,OUT_OF_RANGE
2026-03-17T16:57:41.792354,0x300,accel_pedal,30.71,OK
2026-03-17T16:57:41.804929,0x100,wheel_speed,63.93,OK
2026-03-17T16:57:41.804984,0x200,brake_pressure,-0.32,OUT_OF_RANGE
2026-03-17T16:57:41.805082,0x300,accel_pedal,30.89,OK
2026-03-17T16:57:41.817633,0x100,wheel_speed,59.46,OK
2026-03-17T16:57:41.817723,0x200,brake_pressure,0.46,OK
2026-03-17T16:57:41.817738,0x300,accel_pedal,28.95,OK
2026-03-17T16:57:41.829865,0x100,wheel_speed,60.02,OK
2026-03-17T16:57:41.829905,0x200,brake_pressure,-1.62,OUT_OF_RANGE
2026-03-17T16:57:41.829992,0x300,accel_pedal,32.51,OK
2026-03-17T16:57:41.841318,0x100,wheel_speed,60.04,OK
2026-03-17T16:57:41.841354,0x200,brake_pressure,0.79,OK
2026-03-17T16:57:41.841375,0x300,accel_pedal,31.03,OK
2026-03-17T16:57:41.853183,0x100,wheel_speed,57.23,OK
2026-03-17T16:57:41.853202,0x200,brake_pressure,0.62,OK
2026-03-17T16:57:41.853209,0x300,accel_pedal,27.8,OK
2026-03-17T16:57:41.865044,0x100,wheel_speed,64.81,OK
2026-03-17T16:57:41.865082,0x200,brake_pressure,-0.82,OUT_OF_RANGE
2026-03-17T16:57:41.865172,0x300,accel_pedal,30.25,OK
2026-03-17T16:57:41.877671,0x100,wheel_speed,58.04,OK
2026-03-17T16:57:41.877694,0x200,brake_pressure,-1.98,OUT_OF_RANGE
2026-03-17T16:57:41.877744,0x300,accel_pedal,29.67,OK
2026-03-17T16:57:41.889590,0x100,wheel_speed,55.01,OK
2026-03-17T16:57:41.889627,0x200,brake_pressure,0.32,OK
2026-03-17T16:57:41.889648,0x300,accel_pedal,30.22,OK
2026-03-17T16:57:41.902313,0x100,wheel_speed,60.98,OK
2026-03-17T16:57:41.902344,0x200,brake_pressure,1.0,OK
2026-03-17T16:57:41.902362,0x300,accel_pedal,29.7,OK
2026-03-17T16:57:41.915125,0x100,wheel_speed,63.5,OK
2026-03-17T16:57:41.915183,0x200,brake_pressure,-1.4,OUT_OF_RANGE
2026-03-17T16:57:41.915283,0x300,accel_pedal,28.21,OK
2026-03-17T16:57:41.927867,0x100,wheel_speed,64.61,OK
2026-03-17T16:57:41.927924,0x200,brake_pressure,-0.37,OUT_OF_RANGE
2026-03-17T16:57:41.928016,0x300,accel_pedal,30.51,OK
2026-03-17T16:57:41.940580,0x100,wheel_speed,64.14,OK
2026-03-17T16:57:41.940622,0x200,brake_pressure,-0.05,OUT_OF_RANGE
2026-03-17T16:57:41.940711,0x300,accel_pedal,32.54,OK
2026-03-17T16:57:41.953248,0x100,wheel_speed,55.9,OK
2026-03-17T16:57:41.953278,0x200,brake_pressure,-1.46,OUT_OF_RANGE
2026-03-17T16:57:41.953345,0x300,accel_pedal,28.28,OK
2026-03-17T16:57:41.966148,0x100,wheel_speed,63.61,OK
2026-03-17T16:57:41.966226,0x200,brake_pressure,1.65,OK
2026-03-17T16:57:41.966247,0x300,accel_pedal,31.0,OK
2026-03-17T16:57:41.978932,0x100,wheel_speed,64.51,OK
2026-03-17T16:57:41.978983,0x200,brake_pressure,-0.24,OUT_OF_RANGE
2026-03-17T16:57:41.979121,0x300,accel_pedal,32.3,OK
2026-03-17T16:57:41.991773,0x100,wheel_speed,58.89,OK
2026-03-17T16:57:41.991827,0x200,brake_pressure,1.12,OK
2026-03-17T16:57:41.991840,0x300,accel_pedal,28.5,OK
2026-03-17T16:57:42.002528,0x100,wheel_speed,60.26,OK
2026-03-17T16:57:42.002595,0x200,brake_pressure,-0.57,OUT_OF_RANGE
2026-03-17T16:57:42.002719,0x300,accel_pedal,31.26,OK
2026-03-17T16:57:42.015426,0x100,wheel_speed,60.94,OK
2026-03-17T16:57:42.015481,0x200,brake_pressure,-1.31,OUT_OF_RANGE
2026-03-17T16:57:42.015593,0x300,accel_pedal,29.34,OK
2026-03-17T16:57:42.028191,0x100,wheel_speed,57.02,OK
2026-03-17T16:57:42.028242,0x200,brake_pressure,-1.61,OUT_OF_RANGE
2026-03-17T16:57:42.028352,0x300,accel_pedal,28.9,OK
2026-03-17T16:57:42.040959,0x100,wheel_speed,56.6,OK
2026-03-17T16:57:42.041003,0x200,brake_pressure,1.09,OK
2026-03-17T16:57:42.041023,0x300,accel_pedal,29.91,OK
2026-03-17T16:57:42.051349,0x100,wheel_speed,56.23,OK
2026-03-17T16:57:42.051403,0x200,brake_pressure,1.53,OK
2026-03-17T16:57:42.051418,0x300,accel_pedal,27.17,OK
2026-03-17T16:57:42.064234,0x100,wheel_speed,59.73,OK
2026-03-17T16:57:42.064365,0x200,brake_pressure,1.7,OK
2026-03-17T16:57:42.064392,0x300,accel_pedal,27.04,OK
2026-03-17T16:57:42.076664,0x100,wheel_speed,59.34,OK
2026-03-17T16:57:42.076709,0x200,brake_pressure,-1.59,OUT_OF_RANGE
2026-03-17T16:57:42.076852,0x300,accel_pedal,31.92,OK
2026-03-17T16:57:42.088237,0x100,wheel_speed,59.22,OK
2026-03-17T16:57:42.088267,0x200,brake_pressure,1.44,OK
2026-03-17T16:57:42.088279,0x300,accel_pedal,28.23,OK
2026-03-17T16:57:42.101010,0x100,wheel_speed,63.59,OK
2026-03-17T16:57:42.101051,0x200,brake_pressure,1.93,OK
2026-03-17T16:57:42.101072,0x300,accel_pedal,28.2,OK
2026-03-17T16:57:42.113697,0x100,wheel_speed,63.67,OK
2026-03-17T16:57:42.113725,0x200,brake_pressure,0.01,OK
2026-03-17T16:57:42.113736,0x300,accel_pedal,31.96,OK
2026-03-17T16:57:42.126364,0x100,wheel_speed,62.49,OK
2026-03-17T16:57:42.126396,0x200,brake_pressure,-0.35,OUT_OF_RANGE
2026-03-17T16:57:42.126511,0x300,accel_pedal,30.89,OK
2026-03-17T16:57:42.139154,0x100,wheel_speed,63.26,OK
2026-03-17T16:57:42.139200,0x200,brake_pressure,-1.04,OUT_OF_RANGE
2026-03-17T16:57:42.139337,0x300,accel_pedal,30.75,OK
2026-03-17T16:57:42.152272,0x100,wheel_speed,58.01,OK
2026-03-17T16:57:42.152312,0x200,brake_pressure,-0.55,OUT_OF_RANGE
2026-03-17T16:57:42.152435,0x300,accel_pedal,30.45,OK
2026-03-17T16:57:42.164780,0x100,wheel_speed,56.19,OK
2026-03-17T16:57:42.164821,0x200,brake_pressure,0.67,OK
2026-03-17T16:57:42.164833,0x300,accel_pedal,28.98,OK
2026-03-17T16:57:42.176709,0x100,wheel_speed,62.21,OK
2026-03-17T16:57:42.176742,0x200,brake_pressure,-0.65,OUT_OF_RANGE
2026-03-17T16:57:42.176846,0x300,accel_pedal,27.0,OK
2026-03-17T16:57:42.189542,0x100,wheel_speed,56.71,OK
2026-03-17T16:57:42.189581,0x200,brake_pressure,1.57,OK
2026-03-17T16:57:42.189594,0x300,accel_pedal,32.98,OK
2026-03-17T16:57:42.202309,0x100,wheel_speed,55.21,OK
2026-03-17T16:57:42.202352,0x200,brake_pressure,-1.65,OUT_OF_RANGE
2026-03-17T16:57:42.202470,0x300,accel_pedal,32.28,OK
2026-03-17T16:57:42.213386,0x100,wheel_speed,62.49,OK
2026-03-17T16:57:42.213421,0x200,brake_pressure,-1.23,OUT_OF_RANGE
2026-03-17T16:57:42.213518,0x300,accel_pedal,29.77,OK
2026-03-17T16:57:42.226123,0x100,wheel_speed,62.03,OK
2026-03-17T16:57:42.226154,0x200,brake_pressure,0.96,OK
2026-03-17T16:57:42.226164,0x300,accel_pedal,29.03,OK
2026-03-17T16:57:42.238998,0x100,wheel_speed,64.12,OK
2026-03-17T16:57:42.239058,0x200,brake_pressure,-1.22,OUT_OF_RANGE
2026-03-17T16:57:42.239214,0x300,accel_pedal,30.63,OK
2026-03-17T16:57:42.251263,0x100,wheel_speed,64.25,OK
2026-03-17T16:57:42.251294,0x200,brake_pressure,0.08,OK
2026-03-17T16:57:42.251314,0x300,accel_pedal,32.65,OK
2026-03-17T16:57:42.262600,0x100,wheel_speed,63.92,OK
2026-03-17T16:57:42.262643,0x200,brake_pressure,-1.6,OUT_OF_RANGE
2026-03-17T16:57:42.262743,0x300,accel_pedal,31.82,OK
2026-03-17T16:57:42.275392,0x100,wheel_speed,59.8,OK
2026-03-17T16:57:42.275437,0x200,brake_pressure,-1.11,OUT_OF_RANGE
2026-03-17T16:57:42.275541,0x300,accel_pedal,29.07,OK
2026-03-17T16:57:42.288121,0x100,wheel_speed,64.16,OK
2026-03-17T16:57:42.288155,0x200,brake_pressure,1.74,OK
2026-03-17T16:57:42.288177,0x300,accel_pedal,29.43,OK
2026-03-17T16:57:42.300889,0x100,wheel_speed,59.79,OK
2026-03-17T16:57:42.300933,0x200,brake_pressure,0.86,OK
2026-03-17T16:57:42.300953,0x300,accel_pedal,27.21,OK
2026-03-17T16:57:42.313673,0x100,wheel_speed,64.33,OK
2026-03-17T16:57:42.313718,0x200,brake_pressure,-1.89,OUT_OF_RANGE
2026-03-17T16:57:42.313911,0x300,accel_pedal,27.6,OK
2026-03-17T16:57:42.326377,0x100,wheel_speed,58.7,OK
2026-03-17T16:57:42.326409,0x200,brake_pressure,-0.24,OUT_OF_RANGE
2026-03-17T16:57:42.326507,0x300,accel_pedal,32.73,OK
2026-03-17T16:57:42.338414,0x100,wheel_speed,57.49,OK
2026-03-17T16:57:42.338464,0x200,brake_pressure,1.32,OK
2026-03-17T16:57:42.338482,0x300,accel_pedal,29.98,OK
2026-03-17T16:57:42.351028,0x100,wheel_speed,57.19,OK
2026-03-17T16:57:42.351047,0x200,brake_pressure,1.01,OK
2026-03-17T16:57:42.351057,0x300,accel_pedal,29.19,OK
2026-03-17T16:57:42.363822,0x100,wheel_speed,61.56,OK
2026-03-17T16:57:42.363871,0x200,brake_pressure,-1.75,OUT_OF_RANGE
2026-03-17T16:57:42.363979,0x300,accel_pedal,27.71,OK
2026-03-17T16:57:42.376594,0x100,wheel_speed,61.23,OK
2026-03-17T16:57:42.376639,0x200,brake_pressure,-0.58,OUT_OF_RANGE
2026-03-17T16:57:42.376746,0x300,accel_pedal,31.51,OK
2026-03-17T16:57:42.389428,0x100,wheel_speed,64.9,OK
2026-03-17T16:57:42.389481,0x200,brake_pressure,-1.82,OUT_OF_RANGE
2026-03-17T16:57:42.389595,0x300,accel_pedal,31.87,OK
2026-03-17T16:57:42.401306,0x100,wheel_speed,60.59,OK
2026-03-17T16:57:42.401349,0x200,brake_pressure,-1.11,OUT_OF_RANGE
2026-03-17T16:57:42.401458,0x300,accel_pedal,27.12,OK
2026-03-17T16:57:42.414147,0x100,wheel_speed,58.13,OK
2026-03-17T16:57:42.414232,0x200,brake_pressure,-0.56,OUT_OF_RANGE
2026-03-17T16:57:42.414350,0x300,accel_pedal,31.1,OK
2026-03-17T16:57:42.425037,0x100,wheel_speed,63.64,OK
2026-03-17T16:57:42.425082,0x200,brake_pressure,-1.25,OUT_OF_RANGE
2026-03-17T16:57:42.425191,0x300,accel_pedal,31.39,OK
2026-03-17T16:57:42.437920,0x100,wheel_speed,57.4,OK
2026-03-17T16:57:42.437979,0x200,brake_pressure,-0.17,OUT_OF_RANGE
2026-03-17T16:57:42.438163,0x300,accel_pedal,31.19,OK
2026-03-17T16:57:42.450771,0x100,wheel_speed,62.03,OK
2026-03-17T16:57:42.450838,0x200,brake_pressure,1.74,OK
2026-03-17T16:57:42.450854,0x300,accel_pedal,29.16,OK
2026-03-17T16:57:42.463560,0x100,wheel_speed,59.43,OK
2026-03-17T16:57:42.463603,0x200,brake_pressure,-0.37,OUT_OF_RANGE
2026-03-17T16:57:42.463818,0x300,accel_pedal,32.51,OK
2026-03-17T16:57:42.476279,0x100,wheel_speed,55.29,OK
2026-03-17T16:57:42.476316,0x200,brake_pressure,1.83,OK
2026-03-17T16:57:42.476380,0x300,accel_pedal,32.72,OK
2026-03-17T16:57:42.489164,0x100,wheel_speed,61.96,OK
2026-03-17T16:57:42.489230,0x200,brake_pressure,1.25,OK
2026-03-17T16:57:42.489241,0x300,accel_pedal,32.97,OK
2026-03-17T16:57:42.502065,0x100,wheel_speed,55.11,OK
2026-03-17T16:57:42.502126,0x200,brake_pressure,-1.81,OUT_OF_RANGE
2026-03-17T16:57:42.502253,0x300,accel_pedal,32.52,OK
2026-03-17T16:57:42.514811,0x100,wheel_speed,64.52,OK
2026-03-17T16:57:42.514875,0x200,brake_pressure,-1.55,OUT_OF_RANGE
2026-03-17T16:57:42.514984,0x300,accel_pedal,28.89,OK
2026-03-17T16:57:42.526762,0x100,wheel_speed,58.44,OK
2026-03-17T16:57:42.526821,0x200,brake_pressure,0.67,OK
2026-03-17T16:57:42.526846,0x300,accel_pedal,30.36,OK
2026-03-17T16:57:42.539573,0x100,wheel_speed,58.62,OK
2026-03-17T16:57:42.539619,0x200,brake_pressure,-0.46,OUT_OF_RANGE
2026-03-17T16:57:42.539775,0x300,accel_pedal,31.58,OK
2026-03-17T16:57:42.552451,0x100,wheel_speed,63.61,OK
2026-03-17T16:57:42.552518,0x200,brake_pressure,-0.38,OUT_OF_RANGE
2026-03-17T16:57:42.552612,0x300,accel_pedal,30.5,OK
2026-03-17T16:57:42.565279,0x100,wheel_speed,58.46,OK
2026-03-17T16:57:42.565334,0x200,brake_pressure,-1.06,OUT_OF_RANGE
2026-03-17T16:57:42.565448,0x300,accel_pedal,31.58,OK
2026-03-17T16:57:42.578115,0x100,wheel_speed,63.6,OK
2026-03-17T16:57:42.578161,0x200,brake_pressure,-1.86,OUT_OF_RANGE
2026-03-17T16:57:42.578248,0x300,accel_pedal,32.35,OK
2026-03-17T16:57:42.591068,0x100,wheel_speed,63.51,OK
2026-03-17T16:57:42.591136,0x200,brake_pressure,1.63,OK
2026-03-17T16:57:42.591158,0x300,accel_pedal,30.9,OK
2026-03-17T16:57:42.603922,0x100,wheel_speed,58.06,OK
2026-03-17T16:57:42.604043,0x200,brake_pressure,-0.22,OUT_OF_RANGE
2026-03-17T16:57:42.604156,0x300,accel_pedal,29.62,OK
2026-03-17T16:57:42.614695,0x100,wheel_speed,56.1,OK
2026-03-17T16:57:42.614750,0x200,brake_pressure,-1.54,OUT_OF_RANGE
2026-03-17T16:57:42.614834,0x300,accel_pedal,32.38,OK
2026-03-17T16:57:42.627504,0x100,wheel_speed,56.5,OK
2026-03-17T16:57:42.627554,0x200,brake_pressure,1.44,OK
2026-03-17T16:57:42.627563,0x300,accel_pedal,31.11,OK
2026-03-17T16:57:42.640513,0x100,wheel_speed,59.35,OK
2026-03-17T16:57:42.640582,0x200,brake_pressure,-1.8,OUT_OF_RANGE
2026-03-17T16:57:42.640709,0x300,accel_pedal,32.11,OK
2026-03-17T16:57:42.652822,0x100,wheel_speed,63.17,OK
2026-03-17T16:57:42.652886,0x200,brake_pressure,-0.76,OUT_OF_RANGE
2026-03-17T16:57:42.652998,0x300,accel_pedal,32.83,OK
2026-03-17T16:57:42.664927,0x100,wheel_speed,63.98,OK
2026-03-17T16:57:42.664986,0x200,brake_pressure,0.06,OK
2026-03-17T16:57:42.664996,0x300,accel_pedal,31.2,OK
2026-03-17T16:57:42.677629,0x100,wheel_speed,64.71,OK
2026-03-17T16:57:42.677666,0x200,brake_pressure,1.69,OK
2026-03-17T16:57:42.677675,0x300,accel_pedal,27.2,OK
2026-03-17T16:57:42.690547,0x100,wheel_speed,64.45,OK
2026-03-17T16:57:42.690608,0x200,brake_pressure,0.03,OK
2026-03-17T16:57:42.690630,0x300,accel_pedal,30.62,OK
2026-03-17T16:57:42.703333,0x100,wheel_speed,63.1,OK
2026-03-17T16:57:42.703382,0x200,brake_pressure,1.81,OK
2026-03-17T16:57:42.703395,0x300,accel_pedal,27.61,OK
2026-03-17T16:57:42.716213,0x100,wheel_speed,62.55,OK
2026-03-17T16:57:42.716282,0x200,brake_pressure,-0.83,OUT_OF_RANGE
2026-03-17T16:57:42.716428,0x300,accel_pedal,31.51,OK
2026-03-17T16:57:42.728941,0x100,wheel_speed,57.05,OK
2026-03-17T16:57:42.728993,0x200,brake_pressure,-1.41,OUT_OF_RANGE
2026-03-17T16:57:42.729101,0x300,accel_pedal,30.91,OK
2026-03-17T16:57:42.741752,0x100,wheel_speed,64.21,OK
2026-03-17T16:57:42.741792,0x200,brake_pressure,-0.93,OUT_OF_RANGE
2026-03-17T16:57:42.741889,0x300,accel_pedal,28.79,OK
2026-03-17T16:57:42.754467,0x100,wheel_speed,64.81,OK
2026-03-17T16:57:42.754501,0x200,brake_pressure,-1.52,OUT_OF_RANGE
2026-03-17T16:57:42.754576,0x300,accel_pedal,31.01,OK
2026-03-17T16:57:42.767270,0x100,wheel_speed,60.08,OK
2026-03-17T16:57:42.767327,0x200,brake_pressure,-0.79,OUT_OF_RANGE
2026-03-17T16:57:42.767414,0x300,accel_pedal,28.1,OK
2026-03-17T16:57:42.780128,0x100,wheel_speed,60.58,OK
2026-03-17T16:57:42.780184,0x200,brake_pressure,-0.67,OUT_OF_RANGE
2026-03-17T16:57:42.780322,0x300,accel_pedal,29.62,OK
2026-03-17T16:57:42.792861,0x100,wheel_speed,64.33,OK
2026-03-17T16:57:42.792905,0x200,brake_pressure,-0.42,OUT_OF_RANGE
2026-03-17T16:57:42.793053,0x300,accel_pedal,32.95,OK
2026-03-17T16:57:42.805766,0x100,wheel_speed,56.13,OK
2026-03-17T16:57:42.805836,0x200,brake_pressure,-0.05,OUT_OF_RANGE
2026-03-17T16:57:42.805944,0x300,accel_pedal,27.81,OK
2026-03-17T16:57:42.818129,0x100,wheel_speed,63.3,OK
2026-03-17T16:57:42.818187,0x200,brake_pressure,1.19,OK
2026-03-17T16:57:42.818209,0x300,accel_pedal,30.03,OK
2026-03-17T16:57:42.831360,0x100,wheel_speed,61.09,OK
2026-03-17T16:57:42.831403,0x200,brake_pressure,-0.8,OUT_OF_RANGE
2026-03-17T16:57:42.831497,0x300,accel_pedal,29.29,OK
2026-03-17T16:57:42.844179,0x100,wheel_speed,61.75,OK
2026-03-17T16:57:42.844235,0x200,brake_pressure,0.05,OK
2026-03-17T16:57:42.844255,0x300,accel_pedal,28.65,OK
2026-03-17T16:57:42.856895,0x100,wheel_speed,63.16,OK
2026-03-17T16:57:42.856929,0x200,brake_pressure,1.13,OK
2026-03-17T16:57:42.856940,0x300,accel_pedal,29.1,OK
2026-03-17T16:57:42.869740,0x100,wheel_speed,60.13,OK
2026-03-17T16:57:42.869783,0x200,brake_pressure,-0.88,OUT_OF_RANGE
2026-03-17T16:57:42.869873,0x300,accel_pedal,28.81,OK
2026-03-17T16:57:42.880516,0x100,wheel_speed,56.07,OK
2026-03-17T16:57:42.880571,0x200,brake_pressure,-0.13,OUT_OF_RANGE
2026-03-17T16:57:42.880701,0x300,accel_pedal,28.67,OK
2026-03-17T16:57:42.893208,0x100,wheel_speed,57.57,OK
2026-03-17T16:57:42.893249,0x200,brake_pressure,1.64,OK
2026-03-17T16:57:42.893271,0x300,accel_pedal,32.8,OK
2026-03-17T16:57:42.905909,0x100,wheel_speed,58.96,OK
2026-03-17T16:57:42.905945,0x200,brake_pressure,-0.61,OUT_OF_RANGE
2026-03-17T16:57:42.906021,0x300,accel_pedal,32.16,OK
2026-03-17T16:57:42.918687,0x100,wheel_speed,57.5,OK
2026-03-17T16:57:42.918733,0x200,brake_pressure,1.47,OK
2026-03-17T16:57:42.918755,0x300,accel_pedal,28.29,OK
2026-03-17T16:57:42.929815,0x100,wheel_speed,57.56,OK
2026-03-17T16:57:42.929852,0x200,brake_pressure,0.66,OK
2026-03-17T16:57:42.929870,0x300,accel_pedal,31.42,OK
2026-03-17T16:57:42.942502,0x100,wheel_speed,57.63,OK
2026-03-17T16:57:42.942533,0x200,brake_pressure,-1.17,OUT_OF_RANGE
2026-03-17T16:57:42.942619,0x300,accel_pedal,29.46,OK
2026-03-17T16:57:42.955004,0x100,wheel_speed,64.96,OK
2026-03-17T16:57:42.955044,0x200,brake_pressure,0.27,OK
2026-03-17T16:57:42.955059,0x300,accel_pedal,29.86,OK
2026-03-17T16:57:42.967827,0x100,wheel_speed,62.07,OK
2026-03-17T16:57:42.967874,0x200,brake_pressure,0.63,OK
2026-03-17T16:57:42.967895,0x300,accel_pedal,31.03,OK
2026-03-17T16:57:42.980508,0x100,wheel_speed,59.11,OK
2026-03-17T16:57:42.980542,0x200,brake_pressure,-1.4,OUT_OF_RANGE
2026-03-17T16:57:42.980641,0x300,accel_pedal,30.12,OK
2026-03-17T16:57:42.993003,0x100,wheel_speed,64.61,OK
2026-03-17T16:57:42.993027,0x200,brake_pressure,0.18,OK
2026-03-17T16:57:42.993045,0x300,accel_pedal,31.99,OK
2026-03-17T16:57:43.005749,0x100,wheel_speed,59.26,OK
2026-03-17T16:57:43.005785,0x200,brake_pressure,0.1,OK
2026-03-17T16:57:43.005828,0x300,accel_pedal,28.73,OK
2026-03-17T16:57:43.018454,0x100,wheel_speed,56.64,OK
2026-03-17T16:57:43.018488,0x200,brake_pressure,-0.04,OUT_OF_RANGE
2026-03-17T16:57:43.018577,0x300,accel_pedal,27.06,OK
2026-03-17T16:57:43.031271,0x100,wheel_speed,58.87,OK
2026-03-17T16:57:43.031323,0x200,brake_pressure,-0.94,OUT_OF_RANGE
2026-03-17T16:57:43.031428,0x300,accel_pedal,32.18,OK
2026-03-17T16:57:43.043950,0x100,wheel_speed,55.18,OK
2026-03-17T16:57:43.043981,0x200,brake_pressure,0.04,OK
2026-03-17T16:57:43.043999,0x300,accel_pedal,29.6,OK
2026-03-17T16:57:43.056646,0x100,wheel_speed,56.16,OK
2026-03-17T16:57:43.056675,0x200,brake_pressure,-1.25,OUT_OF_RANGE
2026-03-17T16:57:43.056760,0x300,accel_pedal,32.6,OK
2026-03-17T16:57:43.069392,0x100,wheel_speed,55.0,OK
2026-03-17T16:57:43.069432,0x200,brake_pressure,0.79,OK
2026-03-17T16:57:43.069442,0x300,accel_pedal,31.43,OK
2026-03-17T16:57:43.082026,0x100,wheel_speed,56.85,OK
2026-03-17T16:57:43.082060,0x200,brake_pressure,-1.65,OUT_OF_RANGE
2026-03-17T16:57:43.082162,0x300,accel_pedal,27.73,OK
2026-03-17T16:57:43.094822,0x100,wheel_speed,60.81,OK
